Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Date,Clicks,Impressions,Engagement_Score,Customer_Segment,Month,Month_Name
118829,NexGen Systems,Search,Women 35-44,15 days,Facebook,"0,07","$11.847,00","3,5",Chicago,2021-07-23,763,4136,3,Fashionistas,7,July
118830,Alpha Innovations,Display,All Ages,45 days,Email,"0,03","$18.381,00","3,85",Houston,2021-07-24,175,1325,3,Foodies,7,July
118831,NexGen Systems,Display,Men 18-24,30 days,Website,"0,14","$15.626,00","4,78",Miami,2021-07-25,222,9055,10,Foodies,7,July
118832,Innovate Industries,Search,All Ages,60 days,YouTube,"0,07","$17.571,00","2,87",Los Angeles,2021-07-26,375,6294,8,Health & Wellness,7,July
118833,NexGen Systems,Influencer,Men 25-34,15 days,Facebook,"0,14","$11.514,00","7,24",Los Angeles,2021-07-27,159,2817,5,Health & Wellness,7,July
118834,TechCorp,Social Media,All Ages,30 days,Facebook,"0,02","$10.812,00","2,24",Houston,2021-07-28,906,8319,7,Outdoor Adventurers,7,July
118835,NexGen Systems,Influencer,Women 25-34,60 days,Email,"0,14","$5.076,00","6,35",New York,2021-07-29,386,2906,1,Outdoor Adventurers,7,July
118836,TechCorp,Email,Men 25-34,30 days,Google Ads,"0,09","$9.237,00","6,39",Chicago,2021-07-30,102,7029,10,Tech Enthusiasts,7,July
118837,TechCorp,Influencer,Women 35-44,15 days,YouTube,"0,07","$10.470,00","5,23",Miami,2021-07-31,508,3517,3,Tech Enthusiasts,7,July
119172,DataTech Solutions,Social Media,All Ages,15 days,Email,"0,12","$10.223,00","6,58",Chicago,2021-07-01,112,6045,8,Foodies,7,July
119173,NexGen Systems,Display,Women 25-34,15 days,Instagram,"0,09","$7.669,00","5,19",Chicago,2021-07-02,994,4171,2,Foodies,7,July
119174,Alpha Innovations,Influencer,Men 18-24,60 days,Email,"0,04","$7.565,00","4,4",Chicago,2021-07-03,644,7364,9,Health & Wellness,7,July
119175,TechCorp,Email,Women 35-44,30 days,Email,"0,12","$18.340,00","3,76",Houston,2021-07-04,272,6244,6,Tech Enthusiasts,7,July
119176,Innovate Industries,Social Media,Men 18-24,15 days,Google Ads,"0,02","$9.650,00","2,41",Miami,2021-07-05,654,8650,8,Health & Wellness,7,July
119177,DataTech Solutions,Influencer,Men 25-34,45 days,Email,"0,11","$18.234,00","5,87",Chicago,2021-07-06,408,9618,8,Foodies,7,July
119178,Innovate Industries,Social Media,Men 18-24,45 days,Facebook,"0,13","$5.550,00","2,64",Los Angeles,2021-07-07,575,6490,3,Tech Enthusiasts,7,July
119179,DataTech Solutions,Influencer,Men 18-24,60 days,Google Ads,"0,11","$6.107,00","3,98",Chicago,2021-07-08,671,2395,4,Outdoor Adventurers,7,July
119180,NexGen Systems,Social Media,All Ages,15 days,Instagram,"0,12","$15.974,00","5,56",Chicago,2021-07-09,351,3641,2,Tech Enthusiasts,7,July
119181,TechCorp,Search,Men 18-24,30 days,Google Ads,"0,07","$16.316,00","6,29",New York,2021-07-10,711,3699,10,Tech Enthusiasts,7,July
119182,TechCorp,Influencer,Men 25-34,30 days,Instagram,"0,08","$19.608,00","7,1",Miami,2021-07-11,432,7938,3,Foodies,7,July
119183,DataTech Solutions,Display,All Ages,45 days,Facebook,"0,06","$6.233,00","7,26",Chicago,2021-07-12,585,1545,9,Health & Wellness,7,July
119184,Innovate Industries,Display,Women 25-34,45 days,Instagram,"0,1","$7.760,00","4,41",Chicago,2021-07-13,629,3668,8,Fashionistas,7,July
119185,DataTech Solutions,Email,Women 25-34,15 days,Instagram,"0,13","$10.484,00","5,72",Los Angeles,2021-07-14,206,4538,10,Foodies,7,July
119186,DataTech Solutions,Display,Men 25-34,60 days,Google Ads,"0,12","$14.683,00","5,85",Chicago,2021-07-15,246,6624,7,Health & Wellness,7,July
119187,Alpha Innovations,Search,Men 25-34,45 days,Email,"0,07","$10.589,00","5,87",Chicago,2021-07-16,820,8134,9,Foodies,7,July
119188,Alpha Innovations,Social Media,Men 25-34,60 days,Email,"0,04","$5.991,00","6,03",Houston,2021-07-17,776,1186,5,Health & Wellness,7,July
119189,TechCorp,Search,All Ages,15 days,Website,"0,08","$7.277,00","3,38",Los Angeles,2021-07-18,483,1622,1,Health & Wellness,7,July
119190,NexGen Systems,Influencer,Men 18-24,15 days,YouTube,"0,05","$8.857,00","4,18",Chicago,2021-07-19,708,4914,9,Foodies,7,July
119191,NexGen Systems,Email,Women 25-34,45 days,YouTube,"0,04","$13.842,00","2,72",Los Angeles,2021-07-20,827,7431,7,Outdoor Adventurers,7,July
119192,NexGen Systems,Influencer,Men 18-24,15 days,Email,"0,02","$19.775,00",4,New York,2021-07-21,828,4725,4,Foodies,7,July
119193,Innovate Industries,Search,Men 25-34,45 days,Facebook,"0,12","$6.380,00","6,3",Houston,2021-07-22,801,5224,9,Health & Wellness,7,July
119194,NexGen Systems,Social Media,Women 25-34,60 days,Website,"0,09","$11.484,00","5,63",Miami,2021-07-23,374,9272,9,Foodies,7,July
119195,NexGen Systems,Social Media,Men 25-34,60 days,Website,"0,04","$5.381,00","2,49",New York,2021-07-24,968,9215,10,Outdoor Adventurers,7,July
119196,TechCorp,Email,Men 25-34,15 days,Facebook,"0,07","$11.310,00","6,59",Chicago,2021-07-25,361,4822,4,Fashionistas,7,July
119197,TechCorp,Search,Men 25-34,60 days,Instagram,"0,04","$6.855,00","2,38",Los Angeles,2021-07-26,261,3354,9,Foodies,7,July
119198,NexGen Systems,Display,Men 25-34,15 days,Facebook,"0,03","$18.175,00","3,42",Miami,2021-07-27,798,8070,5,Health & Wellness,7,July
119199,TechCorp,Email,Women 25-34,30 days,Google Ads,"0,02","$5.845,00","2,58",Chicago,2021-07-28,389,2323,8,Foodies,7,July
119200,Alpha Innovations,Social Media,Men 25-34,30 days,Google Ads,"0,08","$18.878,00","2,55",Los Angeles,2021-07-29,879,9880,9,Foodies,7,July
119201,Innovate Industries,Influencer,Women 25-34,15 days,Google Ads,"0,03","$11.844,00","2,93",Los Angeles,2021-07-30,416,2883,2,Foodies,7,July
119202,NexGen Systems,Email,All Ages,30 days,YouTube,"0,08","$15.241,00","7,46",Los Angeles,2021-07-31,225,3652,1,Fashionistas,7,July
119537,Alpha Innovations,Search,Women 25-34,45 days,Google Ads,"0,13","$13.715,00","4,88",Chicago,2021-07-01,580,6641,3,Foodies,7,July
119538,NexGen Systems,Influencer,Men 25-34,15 days,Instagram,"0,13","$11.810,00","3,08",Los Angeles,2021-07-02,175,9261,7,Foodies,7,July
119539,DataTech Solutions,Search,All Ages,60 days,YouTube,"0,15","$8.991,00","3,12",New York,2021-07-03,702,2375,4,Outdoor Adventurers,7,July
119540,TechCorp,Email,Women 25-34,15 days,Email,"0,13","$17.438,00","2,13",Los Angeles,2021-07-04,283,8013,3,Health & Wellness,7,July
119541,TechCorp,Influencer,Men 18-24,30 days,Instagram,"0,06","$13.002,00","7,04",Houston,2021-07-05,458,4636,2,Health & Wellness,7,July
119542,Alpha Innovations,Influencer,Men 18-24,60 days,Website,"0,07","$19.718,00","5,68",Houston,2021-07-06,755,7784,2,Health & Wellness,7,July
119543,NexGen Systems,Influencer,Women 25-34,30 days,YouTube,"0,15","$9.603,00","3,95",Los Angeles,2021-07-07,352,3732,6,Outdoor Adventurers,7,July
119544,Innovate Industries,Social Media,Men 25-34,15 days,Instagram,"0,01","$8.403,00","6,41",Los Angeles,2021-07-08,392,8555,4,Foodies,7,July
119545,NexGen Systems,Influencer,Women 35-44,15 days,Instagram,"0,14","$11.095,00","2,93",New York,2021-07-09,788,5483,4,Fashionistas,7,July
119546,DataTech Solutions,Display,Men 25-34,45 days,Facebook,"0,02","$13.978,00","3,14",Miami,2021-07-10,431,2495,7,Fashionistas,7,July
119547,NexGen Systems,Influencer,Women 35-44,45 days,YouTube,"0,07","$18.387,00","5,51",Los Angeles,2021-07-11,884,9731,2,Foodies,7,July
119548,NexGen Systems,Search,Men 25-34,45 days,Email,"0,05","$16.270,00","3,28",Chicago,2021-07-12,183,6598,1,Health & Wellness,7,July
119549,DataTech Solutions,Influencer,Men 25-34,30 days,Instagram,"0,11","$13.201,00","3,69",Houston,2021-07-13,890,7711,10,Foodies,7,July
119550,NexGen Systems,Influencer,All Ages,15 days,Facebook,"0,08","$18.734,00","7,79",Houston,2021-07-14,506,7547,2,Foodies,7,July
119551,DataTech Solutions,Display,Women 25-34,60 days,Facebook,"0,11","$16.625,00","6,22",Chicago,2021-07-15,479,7156,7,Outdoor Adventurers,7,July
119552,DataTech Solutions,Email,Men 25-34,60 days,Email,"0,14","$18.370,00","3,89",Miami,2021-07-16,646,5553,7,Outdoor Adventurers,7,July
119553,Innovate Industries,Search,All Ages,15 days,Instagram,"0,05","$13.952,00","3,91",Los Angeles,2021-07-17,561,7998,8,Tech Enthusiasts,7,July
119554,Innovate Industries,Influencer,Women 35-44,60 days,YouTube,"0,06","$6.239,00","3,49",Miami,2021-07-18,518,3795,5,Fashionistas,7,July
119555,TechCorp,Email,Women 35-44,30 days,Google Ads,"0,07","$16.478,00","4,26",Miami,2021-07-19,326,3220,4,Fashionistas,7,July
119556,Alpha Innovations,Search,Women 35-44,45 days,YouTube,"0,08","$5.276,00","7,29",Los Angeles,2021-07-20,490,9132,9,Outdoor Adventurers,7,July
119557,NexGen Systems,Email,Women 35-44,45 days,Email,"0,15","$11.037,00","7,5",New York,2021-07-21,445,1297,9,Tech Enthusiasts,7,July
119558,Alpha Innovations,Email,Women 25-34,15 days,Website,"0,12","$13.035,00","2,79",Miami,2021-07-22,726,1904,1,Foodies,7,July
119559,Alpha Innovations,Email,Women 35-44,60 days,Google Ads,"0,11","$6.222,00","5,85",Miami,2021-07-23,608,2824,4,Foodies,7,July
119560,NexGen Systems,Search,Women 25-34,15 days,Website,"0,09","$8.306,00","2,24",New York,2021-07-24,607,8629,2,Fashionistas,7,July
119561,Alpha Innovations,Social Media,Men 18-24,45 days,Email,"0,02","$12.629,00","7,42",Los Angeles,2021-07-25,232,4059,7,Fashionistas,7,July
119562,TechCorp,Influencer,Women 35-44,30 days,Email,"0,05","$17.871,00","2,73",Chicago,2021-07-26,458,9875,10,Outdoor Adventurers,7,July
119563,TechCorp,Email,All Ages,45 days,Website,"0,05","$14.126,00","7,35",Miami,2021-07-27,429,7250,9,Tech Enthusiasts,7,July
119564,NexGen Systems,Search,Men 18-24,30 days,Email,"0,08","$10.211,00","4,89",Los Angeles,2021-07-28,283,2916,9,Outdoor Adventurers,7,July
119565,Alpha Innovations,Influencer,Men 25-34,60 days,Email,"0,08","$15.499,00","6,54",Los Angeles,2021-07-29,553,2329,2,Foodies,7,July
119566,Alpha Innovations,Display,Men 25-34,45 days,Google Ads,"0,11","$17.734,00","3,43",Miami,2021-07-30,355,7609,4,Fashionistas,7,July
119567,NexGen Systems,Display,Men 25-34,45 days,Website,"0,13","$8.992,00","5,17",Miami,2021-07-31,140,9724,1,Health & Wellness,7,July
119902,TechCorp,Email,Men 25-34,15 days,Google Ads,"0,12","$13.400,00","6,73",Los Angeles,2021-07-01,616,7384,6,Fashionistas,7,July
119903,NexGen Systems,Display,Men 25-34,60 days,Email,"0,12","$11.375,00","4,71",Los Angeles,2021-07-02,611,8424,10,Health & Wellness,7,July
119904,NexGen Systems,Display,Men 25-34,45 days,Website,"0,08","$13.911,00","6,04",Los Angeles,2021-07-03,527,9995,2,Health & Wellness,7,July
119905,Alpha Innovations,Social Media,Men 18-24,15 days,Instagram,"0,06","$18.520,00","5,91",Los Angeles,2021-07-04,473,2501,3,Tech Enthusiasts,7,July
119906,TechCorp,Search,Women 35-44,60 days,YouTube,"0,14","$19.061,00","2,16",New York,2021-07-05,852,7867,8,Tech Enthusiasts,7,July
119907,TechCorp,Display,Men 18-24,30 days,Email,"0,06","$13.551,00","5,31",Miami,2021-07-06,673,5607,6,Foodies,7,July
119908,TechCorp,Display,All Ages,15 days,Instagram,"0,09","$6.778,00","6,3",Chicago,2021-07-07,253,4014,5,Health & Wellness,7,July
119909,DataTech Solutions,Search,Men 18-24,45 days,YouTube,"0,05","$14.712,00","5,93",Los Angeles,2021-07-08,124,3364,10,Tech Enthusiasts,7,July
119910,Innovate Industries,Display,Women 25-34,60 days,Instagram,"0,13","$5.767,00","5,61",New York,2021-07-09,191,1089,8,Foodies,7,July
119911,TechCorp,Influencer,Women 25-34,45 days,Facebook,"0,13","$11.368,00","2,58",Miami,2021-07-10,565,8838,4,Health & Wellness,7,July
119912,DataTech Solutions,Social Media,Women 25-34,15 days,YouTube,"0,03","$16.343,00","4,65",New York,2021-07-11,171,7978,10,Health & Wellness,7,July
119913,Alpha Innovations,Search,All Ages,60 days,Email,"0,07","$5.016,00","3,83",Chicago,2021-07-12,330,7664,7,Outdoor Adventurers,7,July
119914,Alpha Innovations,Display,Men 18-24,15 days,Website,"0,14","$10.524,00","6,71",Los Angeles,2021-07-13,643,8386,7,Health & Wellness,7,July
119915,DataTech Solutions,Email,Men 18-24,30 days,Facebook,"0,08","$7.646,00","6,06",New York,2021-07-14,397,8628,8,Foodies,7,July
119916,Innovate Industries,Influencer,Men 25-34,15 days,Website,"0,09","$12.894,00","6,62",Houston,2021-07-15,339,8967,6,Outdoor Adventurers,7,July
119917,Innovate Industries,Search,Women 25-34,30 days,Google Ads,"0,09","$8.570,00","7,63",Los Angeles,2021-07-16,643,9366,10,Health & Wellness,7,July
119918,DataTech Solutions,Display,Women 35-44,45 days,Facebook,"0,06","$15.588,00","5,95",Houston,2021-07-17,475,9671,5,Foodies,7,July
119919,NexGen Systems,Influencer,Women 35-44,60 days,Instagram,"0,02","$6.666,00",3,Los Angeles,2021-07-18,161,5616,7,Outdoor Adventurers,7,July
119920,Innovate Industries,Influencer,Women 25-34,15 days,Google Ads,"0,07","$13.283,00","5,07",Los Angeles,2021-07-19,276,8751,8,Fashionistas,7,July
119921,TechCorp,Search,Men 25-34,60 days,Email,"0,04","$11.630,00","4,42",Houston,2021-07-20,362,3088,7,Foodies,7,July
119922,NexGen Systems,Email,Men 18-24,15 days,YouTube,"0,05","$5.003,00","5,8",New York,2021-07-21,186,7647,1,Outdoor Adventurers,7,July
119923,NexGen Systems,Influencer,Men 25-34,45 days,Google Ads,"0,12","$8.909,00","6,21",New York,2021-07-22,533,3134,4,Tech Enthusiasts,7,July
119924,NexGen Systems,Influencer,Men 25-34,60 days,Email,"0,07","$14.539,00","4,73",Los Angeles,2021-07-23,524,6133,1,Tech Enthusiasts,7,July
119925,DataTech Solutions,Influencer,All Ages,30 days,Google Ads,"0,12","$6.678,00","3,83",Miami,2021-07-24,606,1806,5,Foodies,7,July
119926,TechCorp,Influencer,Men 25-34,60 days,Facebook,"0,03","$16.066,00","7,4",New York,2021-07-25,362,4808,1,Health & Wellness,7,July
119927,Alpha Innovations,Email,Men 18-24,15 days,Google Ads,"0,11","$18.198,00","7,38",Los Angeles,2021-07-26,618,1812,9,Tech Enthusiasts,7,July
119928,DataTech Solutions,Influencer,All Ages,30 days,YouTube,"0,11","$12.157,00","5,38",Chicago,2021-07-27,988,7138,10,Tech Enthusiasts,7,July
119929,NexGen Systems,Display,Men 25-34,30 days,Website,"0,06","$18.961,00","3,37",Chicago,2021-07-28,513,2678,4,Tech Enthusiasts,7,July
119930,TechCorp,Search,All Ages,15 days,Instagram,"0,09","$18.677,00","3,79",Houston,2021-07-29,951,8142,4,Fashionistas,7,July
119931,DataTech Solutions,Influencer,Men 25-34,45 days,Google Ads,"0,15","$8.465,00","7,16",Miami,2021-07-30,309,1891,5,Tech Enthusiasts,7,July
119932,NexGen Systems,Email,Men 25-34,45 days,YouTube,"0,08","$17.598,00","6,35",Los Angeles,2021-07-31,280,4673,1,Fashionistas,7,July
120267,TechCorp,Display,Men 18-24,15 days,Instagram,"0,1","$14.696,00","4,76",New York,2021-07-01,295,7071,4,Health & Wellness,7,July
120268,Innovate Industries,Display,Men 25-34,45 days,YouTube,"0,08","$17.850,00","2,28",Los Angeles,2021-07-02,663,5278,1,Fashionistas,7,July
120269,Alpha Innovations,Email,Women 35-44,30 days,Facebook,"0,05","$13.295,00","2,55",Los Angeles,2021-07-03,565,3819,10,Foodies,7,July
120270,TechCorp,Email,All Ages,30 days,Google Ads,"0,11","$16.059,00","2,72",Los Angeles,2021-07-04,215,8792,4,Health & Wellness,7,July
120271,Alpha Innovations,Search,Men 18-24,45 days,Facebook,"0,11","$6.528,00","3,83",Chicago,2021-07-05,466,5104,3,Fashionistas,7,July
120272,Innovate Industries,Influencer,All Ages,15 days,Email,"0,1","$7.161,00","2,76",Los Angeles,2021-07-06,783,6476,8,Foodies,7,July
120273,Alpha Innovations,Email,Men 18-24,30 days,Email,"0,04","$18.508,00","6,17",Miami,2021-07-07,254,2285,1,Fashionistas,7,July
120274,TechCorp,Influencer,All Ages,15 days,Email,"0,06","$5.797,00","3,47",Los Angeles,2021-07-08,600,3864,2,Health & Wellness,7,July
120275,DataTech Solutions,Influencer,Men 18-24,30 days,Website,"0,04","$12.201,00",8,Los Angeles,2021-07-09,280,8281,3,Health & Wellness,7,July
120276,Innovate Industries,Display,Women 35-44,15 days,Instagram,"0,07","$11.381,00","4,8",New York,2021-07-10,526,7384,9,Health & Wellness,7,July
120277,DataTech Solutions,Email,Men 18-24,45 days,Instagram,"0,09","$6.086,00","5,14",Miami,2021-07-11,502,8594,8,Foodies,7,July
120278,TechCorp,Influencer,Women 35-44,15 days,Website,"0,08","$9.987,00","3,75",Los Angeles,2021-07-12,775,6371,9,Foodies,7,July
120279,DataTech Solutions,Social Media,Women 25-34,30 days,Email,"0,08","$11.041,00","2,71",Miami,2021-07-13,355,5542,7,Outdoor Adventurers,7,July
120280,DataTech Solutions,Display,Women 25-34,15 days,Website,"0,04","$8.077,00","2,21",Miami,2021-07-14,101,3651,10,Fashionistas,7,July
120281,Innovate Industries,Social Media,Women 35-44,15 days,Email,"0,03","$5.692,00","4,26",Miami,2021-07-15,416,9085,7,Tech Enthusiasts,7,July
120282,NexGen Systems,Search,Men 18-24,30 days,Google Ads,"0,11","$18.041,00","5,94",Miami,2021-07-16,257,6256,4,Foodies,7,July
120283,TechCorp,Search,Men 18-24,45 days,Email,"0,03","$15.596,00","6,13",Miami,2021-07-17,967,3674,7,Health & Wellness,7,July
120284,NexGen Systems,Display,Men 25-34,15 days,Facebook,"0,15","$13.129,00","5,75",New York,2021-07-18,129,4845,5,Fashionistas,7,July
120285,Innovate Industries,Display,Men 25-34,60 days,Facebook,"0,03","$15.649,00","3,56",Chicago,2021-07-19,821,7111,5,Foodies,7,July
120286,DataTech Solutions,Search,Men 18-24,45 days,Instagram,"0,08","$9.001,00","5,36",Miami,2021-07-20,204,8464,2,Foodies,7,July
120287,Innovate Industries,Display,All Ages,60 days,Facebook,"0,11","$11.341,00","2,76",Houston,2021-07-21,504,8316,3,Foodies,7,July
120288,Innovate Industries,Social Media,Women 25-34,45 days,Website,"0,13","$15.011,00","7,96",Los Angeles,2021-07-22,814,8539,1,Health & Wellness,7,July
120289,TechCorp,Search,Women 35-44,15 days,Facebook,"0,04","$10.910,00","3,57",New York,2021-07-23,989,2623,8,Outdoor Adventurers,7,July
120290,NexGen Systems,Email,Men 25-34,60 days,Instagram,"0,11","$9.514,00","5,57",Houston,2021-07-24,165,4089,9,Health & Wellness,7,July
120291,Innovate Industries,Social Media,All Ages,60 days,Google Ads,"0,07","$18.433,00","3,77",New York,2021-07-25,652,7398,9,Outdoor Adventurers,7,July
120292,DataTech Solutions,Search,All Ages,45 days,Instagram,"0,1","$16.765,00","7,04",Miami,2021-07-26,262,8431,4,Fashionistas,7,July
120293,Innovate Industries,Email,Men 25-34,15 days,Email,"0,04","$17.148,00","6,32",New York,2021-07-27,446,4706,7,Foodies,7,July
120294,NexGen Systems,Email,Women 35-44,15 days,Email,"0,06","$18.381,00","5,85",Los Angeles,2021-07-28,438,8672,2,Foodies,7,July
120295,NexGen Systems,Social Media,Men 25-34,30 days,Email,"0,1","$12.956,00","3,03",Chicago,2021-07-29,799,6025,4,Health & Wellness,7,July
120296,Alpha Innovations,Social Media,All Ages,15 days,Email,"0,13","$18.234,00","6,16",Los Angeles,2021-07-30,400,4161,9,Health & Wellness,7,July
120297,TechCorp,Display,Men 25-34,60 days,YouTube,"0,14","$17.626,00","4,37",Los Angeles,2021-07-31,950,5834,9,Health & Wellness,7,July
120632,Innovate Industries,Email,Women 25-34,30 days,YouTube,"0,09","$12.261,00","3,1",Houston,2021-07-01,689,4944,9,Tech Enthusiasts,7,July
120633,Innovate Industries,Influencer,Women 35-44,30 days,YouTube,"0,13","$14.988,00","4,31",Chicago,2021-07-02,189,6835,4,Health & Wellness,7,July
120634,Alpha Innovations,Email,Women 25-34,45 days,Website,"0,14","$7.317,00","2,13",Chicago,2021-07-03,394,3287,10,Fashionistas,7,July
120635,NexGen Systems,Search,Women 35-44,15 days,Google Ads,"0,1","$10.212,00","6,77",Chicago,2021-07-04,557,1223,1,Foodies,7,July
120636,Innovate Industries,Influencer,Men 18-24,60 days,Instagram,"0,06","$8.170,00","3,78",New York,2021-07-05,561,2789,4,Foodies,7,July
120637,NexGen Systems,Influencer,All Ages,45 days,YouTube,"0,02","$18.254,00","4,77",Los Angeles,2021-07-06,311,1048,4,Health & Wellness,7,July
120638,TechCorp,Search,Women 25-34,15 days,Google Ads,"0,09","$12.028,00","4,04",Chicago,2021-07-07,867,2729,4,Tech Enthusiasts,7,July
120639,DataTech Solutions,Email,Men 18-24,45 days,Website,"0,07","$8.278,00","4,4",New York,2021-07-08,441,8400,8,Fashionistas,7,July
120640,Innovate Industries,Search,Women 35-44,60 days,Email,"0,13","$16.294,00","6,16",Miami,2021-07-09,398,1035,2,Foodies,7,July
120641,TechCorp,Display,Men 18-24,30 days,Google Ads,"0,05","$18.727,00","4,05",Houston,2021-07-10,214,7903,3,Foodies,7,July
120642,DataTech Solutions,Search,Women 25-34,45 days,Facebook,"0,14","$12.598,00","6,15",Miami,2021-07-11,131,3776,8,Health & Wellness,7,July
120643,Alpha Innovations,Influencer,Women 25-34,45 days,YouTube,"0,04","$5.223,00","7,08",Miami,2021-07-12,265,7632,1,Fashionistas,7,July
120644,DataTech Solutions,Search,Women 25-34,45 days,YouTube,"0,07","$19.570,00","7,67",Chicago,2021-07-13,814,6850,9,Outdoor Adventurers,7,July
120645,Alpha Innovations,Email,Men 25-34,15 days,Facebook,"0,04","$14.630,00","7,7",Chicago,2021-07-14,575,1544,4,Health & Wellness,7,July
120646,Innovate Industries,Influencer,Men 18-24,45 days,Instagram,"0,09","$15.316,00","3,64",Los Angeles,2021-07-15,466,2977,10,Health & Wellness,7,July
120647,NexGen Systems,Influencer,Men 25-34,60 days,YouTube,"0,1","$10.472,00","5,99",Houston,2021-07-16,192,6317,6,Outdoor Adventurers,7,July
120648,NexGen Systems,Display,All Ages,30 days,Google Ads,"0,03","$9.825,00","5,61",New York,2021-07-17,210,6685,7,Foodies,7,July
120649,DataTech Solutions,Influencer,Men 18-24,45 days,Facebook,"0,05","$14.707,00","3,3",Houston,2021-07-18,943,9971,9,Outdoor Adventurers,7,July
120650,DataTech Solutions,Search,Women 25-34,30 days,Google Ads,"0,03","$5.297,00","2,66",Houston,2021-07-19,875,6322,2,Health & Wellness,7,July
120651,Alpha Innovations,Social Media,Men 25-34,60 days,Email,"0,03","$16.761,00","6,13",Houston,2021-07-20,747,3168,10,Health & Wellness,7,July
120652,DataTech Solutions,Search,Women 25-34,15 days,Google Ads,"0,06","$19.903,00","4,96",New York,2021-07-21,212,5989,10,Foodies,7,July
120653,TechCorp,Social Media,Men 18-24,60 days,Google Ads,"0,09","$11.393,00","4,74",Houston,2021-07-22,926,7452,5,Outdoor Adventurers,7,July
120654,Innovate Industries,Display,Men 25-34,15 days,Google Ads,"0,09","$19.983,00","4,86",Chicago,2021-07-23,784,7848,2,Fashionistas,7,July
120655,NexGen Systems,Search,Women 25-34,30 days,Website,"0,15","$13.873,00","3,2",New York,2021-07-24,935,2572,1,Health & Wellness,7,July
120656,NexGen Systems,Influencer,Men 25-34,60 days,Website,"0,11","$10.910,00","6,42",Los Angeles,2021-07-25,894,2069,1,Tech Enthusiasts,7,July
120657,Innovate Industries,Social Media,Men 25-34,45 days,Email,"0,12","$12.527,00","7,91",Chicago,2021-07-26,792,7542,3,Health & Wellness,7,July
120658,TechCorp,Social Media,All Ages,15 days,Website,"0,03","$6.526,00","3,72",Los Angeles,2021-07-27,731,3759,10,Fashionistas,7,July
120659,DataTech Solutions,Email,All Ages,45 days,Email,"0,14","$12.953,00","7,93",Miami,2021-07-28,881,8733,6,Fashionistas,7,July
120660,TechCorp,Social Media,All Ages,15 days,Website,"0,13","$19.864,00","7,76",New York,2021-07-29,499,9222,5,Fashionistas,7,July
120661,Alpha Innovations,Email,All Ages,45 days,Facebook,"0,14","$6.247,00","6,17",New York,2021-07-30,603,3764,9,Fashionistas,7,July
120662,DataTech Solutions,Email,Women 25-34,15 days,Instagram,"0,04","$17.413,00","6,84",Houston,2021-07-31,199,7421,8,Fashionistas,7,July
120997,DataTech Solutions,Email,Men 25-34,15 days,Facebook,"0,13","$6.430,00","7,29",Houston,2021-07-01,569,9509,2,Outdoor Adventurers,7,July
120998,NexGen Systems,Search,Men 25-34,45 days,Website,"0,06","$13.382,00","3,34",Los Angeles,2021-07-02,734,8544,7,Tech Enthusiasts,7,July
120999,Innovate Industries,Email,Men 25-34,45 days,YouTube,"0,09","$8.533,00","5,36",Houston,2021-07-03,941,5165,5,Fashionistas,7,July
121000,NexGen Systems,Email,Women 35-44,60 days,Email,"0,04","$12.950,00","3,93",Houston,2021-07-04,834,8929,10,Health & Wellness,7,July
121001,Alpha Innovations,Display,All Ages,60 days,Google Ads,"0,14","$11.995,00","2,89",Los Angeles,2021-07-05,610,9101,1,Health & Wellness,7,July
121002,Alpha Innovations,Display,Women 25-34,60 days,Website,"0,12","$6.874,00","7,38",Miami,2021-07-06,495,7720,3,Fashionistas,7,July
121003,DataTech Solutions,Search,Men 25-34,60 days,YouTube,"0,1","$11.054,00","3,21",Miami,2021-07-07,301,4142,5,Health & Wellness,7,July
121004,TechCorp,Display,Women 35-44,60 days,Facebook,"0,12","$17.345,00","6,66",New York,2021-07-08,699,7173,6,Tech Enthusiasts,7,July
121005,NexGen Systems,Influencer,Women 35-44,15 days,YouTube,"0,02","$6.835,00","3,95",Los Angeles,2021-07-09,602,4153,4,Fashionistas,7,July
121006,TechCorp,Influencer,Men 25-34,30 days,Google Ads,"0,15","$8.302,00","5,91",Chicago,2021-07-10,652,6350,5,Outdoor Adventurers,7,July
121007,Innovate Industries,Search,Men 25-34,45 days,Instagram,"0,12","$5.253,00","4,96",New York,2021-07-11,489,9099,4,Foodies,7,July
121008,TechCorp,Display,Women 35-44,45 days,Google Ads,"0,09","$8.975,00","6,2",Houston,2021-07-12,183,4858,5,Fashionistas,7,July
121009,NexGen Systems,Search,Women 35-44,60 days,Instagram,"0,06","$17.709,00","2,08",Miami,2021-07-13,542,9051,5,Tech Enthusiasts,7,July
121010,DataTech Solutions,Display,All Ages,30 days,YouTube,"0,09","$10.383,00","4,42",New York,2021-07-14,235,5490,4,Fashionistas,7,July
121011,NexGen Systems,Influencer,Women 25-34,60 days,Google Ads,"0,15","$12.879,00","2,4",New York,2021-07-15,422,1298,3,Foodies,7,July
121012,DataTech Solutions,Email,Women 25-34,15 days,Email,"0,06","$11.661,00","6,38",Chicago,2021-07-16,282,9416,5,Fashionistas,7,July
121013,NexGen Systems,Influencer,Women 25-34,45 days,Facebook,"0,03","$19.161,00","6,48",Miami,2021-07-17,294,4965,5,Health & Wellness,7,July
